,,Customer ID,Created Date,Completion Date,Invoice Business Unit,Job Type,Job Status,Campaign Category,Campaign,Location Zip,Total,Opportunity
,,1130503865,9/4/2026,,HVAC Install,Job Walk,Scheduled,Direct Web Traffic,Direct Web Traffic,92007,$0.00,FALSE
,,,,,4,4,4,4,4,,$0.00,
,Job Type: Re-Duct,,,,,,,,,,,
,,31538470,8/31/2026,,HVAC Install,Re-Duct,Hold,Branded Phone Number,A1-800-BILL HOWE,92117,$1087.50,TRUE
,,903296276,9/3/2026,9/1/2026,HVAC Install,Re-Duct,Completed,Yelp,Yelp,92071,$0.00,TRUE
,,,,,2,2,2,2,2,,$1087.50,
,,,,,199,199,199,199,199,,$638429.18,
Invoice Business Unit: HVAC Maintenance,,,,,,,,,,,,
,Job Type:,,,,,,,,,,,
,,31733361,8/24/2026,,HVAC Maintenance,,,,,92111,$179.88,TRUE
,,31679162,8/24/2026,,HVAC Maintenance,,,,,92024,$179.88,TRUE
,,31678591,8/25/2026,,HVAC Maintenance,,,,,92108,$179.88,TRUE
,,31536428,8/26/2026,,HVAC Maintenance,,,,,92037,$179.88,TRUE
,,59420200,8/26/2026,,HVAC Maintenance,,,,,92108,$0.00,TRUE
,,58877937,8/26/2026,,HVAC Maintenance,,,,,92108,$0.00,TRUE
,,1105490162,8/27/2026,,HVAC Maintenance,,,,,92064,$14.99,TRUE
,,1105490162,8/27/2026,,HVAC Maintenance,,,,,92064,$14.99,TRUE
,,31709289,8/27/2026,,HVAC Maintenance,,,,,92127,$179.88,TRUE
,,255252356,8/28/2026,,HVAC Maintenance,,,,,92104,$179.88,TRUE
,,31537410,8/28/2026,,HVAC Maintenance,,,,,92122,$179.88,TRUE
,,1064795286,8/28/2026,,HVAC Maintenance,,,,,92029,$29.98,TRUE
,,31706459,8/28/2026,,HVAC Maintenance,,,,,92026,$14.99,TRUE
,,898233123,8/28/2026,,HVAC Maintenance,,,,,92103,-$78.12,TRUE
,,898233123,8/28/2026,,HVAC Maintenance,,,,,92103,-$179.88,TRUE
,,321816471,8/28/2026,,HVAC Maintenance,,,,,92025,$179.88,TRUE
,,901349673,8/29/2026,,HVAC Maintenance,,,,,92021,$14.99,TRUE
,,55035139,8/31/2026,,HVAC Maintenance,,,,,92037,$0.00,TRUE
,,55035139,8/31/2026,,HVAC Maintenance,,,,,92037,$0.00,TRUE
,,487161650,9/1/2026,,HVAC Maintenance,,,,,92120,$14.99,TRUE
,,55035139,9/1/2026,,HVAC Maintenance,,,,,92037,-$179.88,TRUE
,,55035139,9/1/2026,,HVAC Maintenance,,,,,92037,-$179.88,TRUE
,,318049073,9/2/2026,,HVAC Maintenance,,,,,92024,$14.99,TRUE
,,304941459,9/2/2026,,HVAC Maintenance,,,,,92103,$179.88,TRUE
,,265863774,9/2/2026,,HVAC Maintenance,,,,,92027,$14.99,TRUE
,,31729722,9/2/2026,,HVAC Maintenance,,,,,92127,$14.99,TRUE
,,58959216,9/2/2026,,HVAC Maintenance,,,,,91977,$0.00,TRUE
,,304941459,9/2/2026,,HVAC Maintenance,,,,,92103,-$179.88,TRUE
,,58959216,9/2/2026,,HVAC Maintenance,,,,,91977,-$179.88,TRUE
,,31600598,9/3/2026,,HVAC Maintenance,,,,,92119,$179.88,TRUE
,,901349673,9/3/2026,,HVAC Maintenance,,,,,92021,$14.99,TRUE
,,100626568,9/3/2026,,HVAC Maintenance,,,,,92020,$0.00,TRUE
,,31647901,9/4/2026,,HVAC Maintenance,,,,,92139,$29.98,TRUE
,,377049874,9/4/2026,,HVAC Maintenance,,,,,92040,$14.99,TRUE
,,265189298,9/4/2026,,HVAC Maintenance,,,,,92123,$179.88,TRUE
,,31729161,9/4/2026,,HVAC Maintenance,,,,,92128,$14.99,TRUE
,,1104733514,9/4/2026,,HVAC Maintenance,,,,,92119,$14.99,TRUE
,,50130908,9/5/2026,,HVAC Maintenance,,,,,92108,$179.88,TRUE
,,50130908,9/5/2026,,HVAC Maintenance,,,,,92126,$179.88,TRUE
,,66187761,9/5/2026,,HVAC Maintenance,,,,,92108,$14.99,TRUE
,,31636747,9/6/2026,,HVAC Maintenance,,,,,92114,$14.99,TRUE
,,31684241,9/6/2026,,HVAC Maintenance,,,,,92037,$14.99,TRUE
,,,,,42,42,42,42,42,,$1645.73,
,Job Type: Preventative Maintenance,,,,,,,,,,,
,,299288099,8/24/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | PMAX | Plumbing,92131,$0.00,TRUE
,,980173974,8/24/2026,8/28/2026,HVAC Maintenance,Preventative Maintenance,Completed,PPC,Google | PMAX | HVAC,92103,$0.00,TRUE
,,1129525373,8/24/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | Competitor,92130,$0.00,TRUE
,,902736472,8/24/2026,8/31/2026,HVAC Maintenance,Preventative Maintenance,Completed,Direct Web Traffic,Direct Web Traffic,92118,$79.00,TRUE
,,31579829,8/25/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Organic Search,Bing Organic,92124,$0.00,TRUE
,,31678591,8/25/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92108,$0.00,TRUE
,,31571437,8/25/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Direct Web Traffic,Direct Web Traffic,92104,$0.00,TRUE
,,31548571,8/26/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE
,,1130638373,8/27/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google LSA,Google Local Services,92071,$0.00,TRUE
,,366749162,8/27/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92019,$0.00,TRUE
,,286576621,8/27/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | Brand,92129,$0.00,TRUE
,,31709289,8/27/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,Local 619,92127,$0.00,TRUE
,,31700614,8/28/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Organic Search,Google Organic,92123,$0.00,TRUE
,,475969278,8/28/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | PMAX | HVAC,92110,$0.00,TRUE
,,1131178079,8/28/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | HVAC,92071,$0.00,TRUE
,,267036096,8/29/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92106,$0.00,TRUE
,,94747769,8/31/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92020,$0.00,TRUE
,,888212356,8/31/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Direct Web Traffic,Direct Web Traffic,91942,$0.00,TRUE
,,179547,8/31/2026,5/22/2026,HVAC Maintenance,Preventative Maintenance,Completed,Direct Web Traffic,Direct Web Traffic,92130,-$87.00,TRUE
,,1131773700,9/1/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92130,$0.00,TRUE
,,1131775861,9/1/2026,9/1/2026,HVAC Maintenance,Preventative Maintenance,Canceled,PPC,Google | PMAX | HVAC,91914,$0.00,TRUE
,,477498834,9/1/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92128,$0.00,TRUE
,,66293311,9/1/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE
,,893093312,9/1/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,,AC Acting Up?,92029,$0.00,TRUE
,,50087278,9/2/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92111,$0.00,TRUE
,,31692778,9/2/2026,9/2/2026,HVAC Maintenance,Preventative Maintenance,Completed,Organic Search,Google Organic,92037,$539.64,TRUE
,,334936122,9/2/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92118,$0.00,TRUE
,,1133455127,9/2/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | Brand,92110,$0.00,TRUE
,,31556541,9/2/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92104,$0.00,TRUE
,,1133453530,9/2/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Paid Social,Nextdoor,92124,$0.00,TRUE
,,31721247,9/3/2026,,HVAC Maintenance,Preventative Maintenance,Hold,PPC,Google | Search | HVAC,91950-5003,$0.00,TRUE
,,459733659,9/3/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Direct Web Traffic,Direct Web Traffic,92119,$0.00,TRUE
,,50396028,9/3/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,A1-800-BILL HOWE,92075,$0.00,TRUE
,,62663585,9/4/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,Local 619,92101,$0.00,TRUE
,,255199055,9/4/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Branded Phone Number,Local 619,92040,$0.00,TRUE
,,1136084709,9/4/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Bing | Search | Brand,92116,$0.00,TRUE
,,255673520,9/6/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | HVAC,92106,$0.00,TRUE
,,31640935,9/5/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,Google Business Profiles,GMB_SanDiego,92037,$0.00,TRUE
,,1136195440,9/5/2026,,HVAC Maintenance,Preventative Maintenance,Scheduled,PPC,Google | Search | HVAC,92020,$0.00,TRUE
,,,,,39,39,39,39,39,,$531.64,
,Job Type: Recurring Services: B.F.P. Hvac Maintenance,,,,,,,,,,,
,,898233123,8/24/2026,8/28/2026,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Canceled,PPC,Google | Search | Brand,92103,$0.00,TRUE
,,31704085,8/24/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,PPC,Bing | Search | Brand,92064,$0.00,TRUE
,,31585003,8/24/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,92075,$0.00,TRUE
,,31733361,8/24/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92111,$0.00,TRUE
,,31718947,8/24/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,Organic Search,Bing Organic,91910,$0.00,TRUE
,,31636902,8/24/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,92064,$0.00,TRUE
,,31647481,8/24/2026,8/19/2026,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Completed,,BFP HVAC Maintenance SMS 2026,92129,$0.00,TRUE
,,31537823,8/24/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,91932,$0.00,TRUE
,,53292217,8/25/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,PPC,Google | Search | Brand,92114,$0.00,TRUE
,,1129168827,8/25/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,PPC,Google | Search | Brand,91913,$0.00,TRUE
,,31592335,8/25/2026,7/7/2026,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Completed,Branded Phone Number,Local 619,92037,$0.00,FALSE
,,373008653,8/25/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,92037,$0.00,TRUE
,,31536428,8/26/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,Branded Phone Number,Local 619,92037,$0.00,TRUE
,,95065905,8/26/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),91977,$0.00,TRUE
,,302938306,8/26/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,92037,$0.00,TRUE
,,31713313,8/27/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,92109,$0.00,TRUE
,,31713655,8/31/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,CSR Outbound,$1 OUTBOUND (use this for out-bounding),91935,$0.00,TRUE
,,356424741,8/31/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,Branded Phone Number,Local 619,92127,$0.00,TRUE
,,96544227,9/1/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,September Savings 2026,91941,$0.00,TRUE
,,57843795,9/2/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,Branded Phone Number,Local 619,92020,$0.00,TRUE
,,912719005,9/2/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,BFP HVAC Maintenance SMS 2026,92154,$0.00,TRUE
,,265536757,9/3/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,,Memberships due for Service,91902,$0.00,TRUE
,,85771814,9/5/2026,,HVAC Maintenance,Recurring Services: B.F.P. Hvac Maintenance,Scheduled,Branded Phone Number,Local 619,91902,$0.00,TRUE
,,,,,23,23,23,23,23,,$0.00,
,Job Type: Recurring Services: Complimentary Maintenance,,,,,,,,,,,
,,31679612,8/31/2026,,HVAC Maintenance,Recurring Services: Complimentary Maintenance,Scheduled,Outbound SMS,ST Outbound Text Lines,92019,$0.00,TRUE
,,,,,1,1,1,1,1,,$0.00,
,,,,,105,105,105,105,105,,$2177.37,
Invoice Business Unit: HVAC Sales,,,,,,,,,,,,
,Job Type: HVAC Estimate,,,,,,,,,,,
,,1129338972,8/24/2026,8/25/2026,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_Poway,92024,$0.00,TRUE
,,1129381101,8/24/2026,8/28/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92104,$0.00,TRUE
,,1129287202,8/24/2026,8/25/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92130,$0.00,TRUE
,,31647889,8/24/2026,8/25/2026,HVAC Sales,HVAC Estimate,Completed,Sameday AI,Sameday AI,92064,$0.00,TRUE
,,907087544,8/24/2026,8/25/2026,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_Poway,92007,$0.00,TRUE
,,1129433029,8/24/2026,8/25/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92021,$0.00,TRUE
,,1129260561,8/24/2026,8/24/2026,HVAC Sales,HVAC Estimate,Canceled,Direct Web Traffic,Direct Web Traffic,92037,$0.00,TRUE
,,1120105934,8/24/2026,8/26/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | PMAX | Plumbing,92105,$0.00,FALSE
,,1129473791,8/24/2026,8/27/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | HVAC,92081,$0.00,TRUE
,,1129556291,8/24/2026,8/26/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | HVAC,92109,$0.00,TRUE
,,1129598414,8/24/2026,8/29/2026,HVAC Sales,HVAC Estimate,Completed,Organic Search,Google Organic,91911,$0.00,TRUE
,,1129604845,8/25/2026,8/26/2026,HVAC Sales,HVAC Estimate,Completed,Sameday AI,Sameday AI,92009,$0.00,FALSE
,,1129781901,8/25/2026,,HVAC Sales,HVAC Estimate,Hold,PPC,Google | Search | Brand,92064,$0.00,TRUE
,,31564258,8/25/2026,8/26/2026,HVAC Sales,HVAC Estimate,Completed,Organic Search,Google Organic,92130,$0.00,TRUE
,,57796451,8/25/2026,8/28/2026,HVAC Sales,HVAC Estimate,Completed,Organic Search,Bing Organic,92014,$0.00,TRUE
,,1130305118,8/26/2026,8/27/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | PMAX | HVAC,92109,$0.00,TRUE
,,31576531,8/26/2026,8/27/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92064,$0.00,TRUE
,,274475928,8/26/2026,8/28/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92071,$0.00,TRUE
,,31676377,8/26/2026,8/26/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92101,$0.00,FALSE
,,31728170,8/26/2026,8/27/2026,HVAC Sales,HVAC Estimate,Completed,Organic Search,Google Organic,92106-1534,$0.00,TRUE
,,466746387,8/26/2026,8/28/2026,HVAC Sales,HVAC Estimate,Completed,Yelp,Yelp,92117,$0.00,TRUE
,,1130443159,8/26/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | HVAC,92084,$0.00,TRUE
,,679614858,8/26/2026,8/29/2026,HVAC Sales,HVAC Estimate,Completed,Email,2025 September BBB Torch Awards Winners,92037,$0.00,TRUE
,,1130503865,8/26/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92007,$0.00,FALSE
,,291569130,8/26/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92126,$0.00,FALSE
,,1130695716,8/27/2026,8/28/2026,HVAC Sales,HVAC Estimate,Canceled,PPC,Google | Search | Brand,92128,$0.00,TRUE
,,375906711,8/27/2026,,HVAC Sales,HVAC Estimate,Scheduled,Google Business Profiles,GMB_SanDiego,92131,$0.00,TRUE
,,1130792733,8/27/2026,8/30/2026,HVAC Sales,HVAC Estimate,Canceled,Branded Phone Number,Local 619,92124,$0.00,TRUE
,,1130787936,8/27/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92130,$0.00,TRUE
,,31619331,8/27/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,Yelp,Yelp,91942,$0.00,TRUE
,,342208971,8/27/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,92130,$0.00,TRUE
,,272280638,8/27/2026,,HVAC Sales,HVAC Estimate,Scheduled,Uncategorized,Uncategorized,92110,$0.00,TRUE
,,31726515,8/27/2026,,HVAC Sales,HVAC Estimate,Hold,PPC,Google | PMAX | HVAC,92130,$0.00,TRUE
,,1130992353,8/28/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Competitor,92037,$0.00,TRUE
,,1130986544,8/28/2026,8/29/2026,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_Poway,92064,$0.00,FALSE
,,1129267163,8/28/2026,9/1/2026,HVAC Sales,HVAC Estimate,Canceled,Google Business Profiles,GMB_SanDiego,91942,$0.00,TRUE
,,31596657,8/28/2026,,HVAC Sales,HVAC Estimate,Scheduled,Branded Phone Number,Local 619,92117,$0.00,TRUE
,,1131045743,8/28/2026,,HVAC Sales,HVAC Estimate,Hold,PPC,Google | PMAX | Plumbing,91915,$0.00,TRUE
,,31566178,8/28/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92078,$0.00,TRUE
,,1130925937,8/28/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92081,$0.00,TRUE
,,31565414,8/28/2026,9/1/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92117,$0.00,TRUE
,,1119312404,8/28/2026,9/1/2026,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,92056,$0.00,FALSE
,,1131169377,8/28/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,CSR Outbound,$1 OUTBOUND (use this for out-bounding),92091,$0.00,TRUE
,,31712013,8/29/2026,9/1/2026,HVAC Sales,HVAC Estimate,Canceled,PPC,Google | Search | Brand,92131,$0.00,TRUE
,,1131177089,8/29/2026,,HVAC Sales,HVAC Estimate,Scheduled,PPC,Google | Search | Brand,92113,$0.00,TRUE
,,1131228382,8/29/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Programmatic,StackAdapt / Display,92056,$0.00,TRUE
,,1131231421,8/29/2026,9/1/2026,HVAC Sales,HVAC Estimate,Completed,Sameday AI,Sameday AI,92128,$0.00,TRUE
,,1131222587,8/30/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Pending Validation,Google Ads Pending Validation,91941,$0.00,TRUE
,,31691647,8/30/2026,8/31/2026,HVAC Sales,HVAC Estimate,Completed,Sameday AI,Sameday AI,92111,$0.00,FALSE
,,1131273888,8/31/2026,,HVAC Sales,HVAC Estimate,Hold,PPC,Google | PMAX | Drains,92040,$0.00,TRUE
,,1131284353,8/31/2026,,HVAC Sales,HVAC Estimate,In Progress,Direct Web Traffic,Direct Web Traffic,92007,$0.00,TRUE
,,336252981,8/31/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92027,$0.00,TRUE
,,1131315575,8/31/2026,9/4/2026,HVAC Sales,HVAC Estimate,Completed,Google Business Profiles,GMB_SanDiego,92075,$0.00,TRUE
,,683112845,8/31/2026,9/3/2026,HVAC Sales,HVAC Estimate,Canceled,Yelp,Yelp,92130,$0.00,TRUE
,,1131339322,8/31/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92075,$0.00,FALSE
,,265474198,8/31/2026,9/3/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92128,$0.00,TRUE
,,31537948,9/1/2026,9/1/2026,HVAC Sales,HVAC Estimate,Canceled,Branded Phone Number,A1-800-BILL HOWE,92110,$0.00,TRUE
,,913082815,9/1/2026,9/4/2026,HVAC Sales,HVAC Estimate,In Progress,Direct Web Traffic,Direct Web Traffic,92114,$0.00,TRUE
,,97708185,9/1/2026,9/2/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92127,$0.00,FALSE
,,909283959,9/1/2026,9/1/2026,HVAC Sales,HVAC Estimate,Completed,Google LSA,Google Local Services,92108,$0.00,TRUE
,,31712241,9/1/2026,9/1/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,92019,$0.00,FALSE
,,31729601,9/1/2026,9/3/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,A1-800-BILL HOWE,91932,$0.00,TRUE
,,98696933,9/1/2026,,HVAC Sales,HVAC Estimate,Scheduled,Outbound SMS,ST Outbound Text Lines,92104,$0.00,TRUE
,,55593441,9/1/2026,9/1/2026,HVAC Sales,HVAC Estimate,Canceled,Branded Phone Number,Local 619,92102,$0.00,TRUE
,,1131854205,9/1/2026,9/2/2026,HVAC Sales,HVAC Estimate,Canceled,PPC,Google | PMAX | HVAC,92117,$0.00,TRUE
,,1131571488,9/1/2026,9/3/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Competitor,92115,$0.00,TRUE
,,1132074494,9/2/2026,9/3/2026,HVAC Sales,HVAC Estimate,Completed,Yelp,Yelp,92107,$0.00,TRUE
,,349923706,9/2/2026,9/3/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92009,$0.00,FALSE
,,60087000,9/2/2026,9/4/2026,HVAC Sales,HVAC Estimate,Completed,Direct Web Traffic,Direct Web Traffic,92131,$0.00,TRUE
,,31696398,9/2/2026,9/5/2026,HVAC Sales,HVAC Estimate,Completed,Branded Phone Number,Local 619,92037,$0.00,TRUE
,,342923100,9/2/2026,9/4/2026,HVAC Sales,HVAC Estimate,Canceled,PPC,Google | Search | Brand,92126,$0.00,TRUE
,,59990984,9/2/2026,9/3/2026,HVAC Sales,HVAC Estimate,Completed,PPC,Google | Search | Brand,92111,$0.00,TRUE
